X,Y,Z,Label
396249.163,3988150.193,2032.723,2032.723
396250.356,3988261.764,2032.739,2032.739
396286.564,3988045.221,2032.829,2032.829
396259.740,3988280.758,2032.867,2032.867
396279.695,3988076.108,2033.061,2033.061
396280.759,3988288.836,2033.076,2033.076
396235.993,3988215.105,2033.081,2033.081
396262.818,3988117.847,2033.097,2033.097
396249.068,3988255.196,2033.108,2033.108
396306.534,3988278.900,2033.141,2033.141
396236.715,3988194.090,2033.275,2033.275
396244.187,3988165.384,2033.301,2033.301
396272.197,3988097.765,2033.396,2033.396
396237.882,3988187.179,2033.490,2033.490
396270.363,3988102.505,2033.564,2033.564
396278.450,3988081.669,2033.674,2033.674
396248.916,3988173.119,2033.701,2033.701
396243.873,3988175.769,2033.706,2033.706
396245.960,3988180.595,2033.709,2033.709
396240.983,3988191.412,2033.715,2033.715
396241.441,3988183.462,2033.726,2033.726
396244.230,3988170.743,2033.737,2033.737
396244.678,3988187.301,2033.743,2033.743
396241.323,3988196.591,2033.745,2033.745
396241.495,3988202.970,2033.751,2033.751
396296.911,3988281.332,2033.780,2033.780
396249.244,3988167.695,2033.789,2033.789
396236.485,3988204.709,2033.793,2033.793
396237.175,3988199.651,2033.817,2033.817
396253.817,3988158.260,2033.839,2033.839
396235.621,3988209.729,2033.844,2033.844
396250.408,3988177.996,2033.851,2033.851
396241.275,3988207.991,2033.870,2033.870
396251.432,3988162.860,2033.873,2033.873
396246.583,3988160.312,2033.887,2033.887
396253.802,3988153.160,2033.927,2033.927
396246.093,3988193.329,2033.933,2033.933
396259.705,3988127.682,2033.963,2033.963
396249.404,3988155.777,2033.970,2033.970
396254.622,3988148.192,2033.978,2033.978
396260.624,3988146.244,2034.077,2034.077
396240.417,3988217.828,2034.083,2034.083
396255.151,3988142.864,2034.094,2034.094
396260.975,3988141.208,2034.094,2034.094
396256.565,3988137.839,2034.162,2034.162
396259.863,3988133.980,2034.165,2034.165
396259.737,3988151.203,2034.185,2034.185
396245.353,3988199.563,2034.222,2034.222
396263.897,3988130.617,2034.233,2034.233
396267.643,3988120.273,2034.247,2034.247
396264.975,3988124.937,2034.259,2034.259
396253.528,3988170.330,2034.263,2034.263
396269.011,3988115.423,2034.311,2034.311
396264.151,3988137.121,2034.332,2034.332
396274.100,3988112.892,2034.345,2034.345
396277.260,3988086.678,2034.349,2034.349
396273.830,3988106.666,2034.361,2034.361
396269.653,3988109.922,2034.372,2034.372
396287.348,3988050.183,2034.377,2034.377
396276.250,3988101.727,2034.437,2034.437
396301.478,3988278.134,2034.468,2034.468
396242.235,3988212.959,2034.470,2034.470
396279.882,3988098.280,2034.487,2034.487
396280.185,3988090.818,2034.504,2034.504
396276.348,3988094.694,2034.514,2034.514
396268.455,3988128.533,2034.589,2034.589
396241.591,3988223.089,2034.611,2034.611
396284.080,3988067.272,2034.714,2034.714
396285.943,3988058.485,2034.740,2034.740
396273.460,3988117.997,2034.748,2034.748
396283.136,3988083.551,2034.751,2034.751
396249.696,3988184.081,2034.790,2034.790
396285.212,3988078.930,2034.813,2034.813
396284.905,3988088.339,2034.829,2034.829
396285.055,3988073.916,2034.945,2034.945
396255.978,3988165.843,2034.977,2034.977
396288.663,3988070.298,2035.047,2035.047
396287.713,3988063.464,2035.107,2035.107
396292.257,3988066.243,2035.122,2035.122
396279.836,3988105.554,2035.176,2035.176
396291.610,3988059.382,2035.196,2035.196
396289.912,3988054.581,2035.199,2035.199
396271.591,3988124.105,2035.295,2035.295
396294.088,3988051.288,2035.322,2035.322
396290.408,3988075.481,2035.339,2035.339
396291.536,3988046.761,2035.526,2035.526
396259.777,3988156.437,2035.598,2035.598
396297.191,3988046.692,2035.629,2035.629
396309.758,3988275.076,2035.682,2035.682
396250.446,3988189.880,2035.780,2035.780
396284.753,3988094.378,2035.814,2035.814
396255.996,3988271.934,2035.835,2035.835
396284.441,3988285.068,2035.951,2035.951
396247.949,3988238.257,2036.162,2036.162
396278.497,3988110.418,2036.197,2036.197
396288.456,3988084.799,2036.242,2036.242
396258.440,3988161.426,2036.252,2036.252
396245.962,3988205.831,2036.376,2036.376
396296.569,3988056.177,2036.556,2036.556
396288.325,3988281.867,2036.568,2036.568
396268.445,3988133.940,2036.570,2036.570
396244.687,3988227.047,2036.745,2036.745
396252.188,3988247.402,2036.807,2036.807
396265.226,3988283.107,2037.119,2037.119
396250.949,3988242.544,2037.185,2037.185
396295.965,3988062.788,2037.214,2037.214
396294.063,3988071.182,2037.548,2037.548
396254.792,3988175.179,2037.613,2037.613
396304.646,3988273.820,2037.682,2037.682
396275.965,3988286.980,2038.097,2038.097
396299.075,3988051.689,2038.211,2038.211
396253.639,3988252.723,2038.272,2038.272
396253.594,3988257.753,2038.327,2038.327
396265.319,3988143.967,2038.330,2038.330
396292.519,3988278.895,2038.516,2038.516
396291.744,3988080.415,2039.127,2039.127
396270.938,3988284.402,2039.278,2039.278
396255.324,3988263.804,2039.712,2039.712
396284.101,3988102.464,2039.762,2039.762
396259.687,3988275.561,2039.865,2039.865
396248.847,3988230.958,2039.921,2039.921
396257.942,3988190.835,2039.959,2039.959
396249.351,3988223.578,2039.977,2039.977
396265.382,3988149.056,2039.980,2039.980
396254.084,3988200.081,2039.986,2039.986
396253.915,3988193.907,2039.986,2039.986
396253.276,3988205.956,2040.004,2040.004
396258.443,3988196.145,2040.006,2040.006
396255.022,3988186.617,2040.011,2040.011
396259.217,3988183.859,2040.029,2040.029
396249.662,3988202.444,2040.037,2040.037
396245.823,3988219.823,2040.037,2040.037
396249.105,3988209.867,2040.039,2040.039
396259.064,3988178.087,2040.044,2040.044
396247.521,3988214.864,2040.074,2040.074
396268.394,3988158.256,2040.100,2040.100
396254.350,3988181.164,2040.138,2040.138
396296.709,3988276.132,2040.143,2040.143
396258.808,3988170.760,2040.163,2040.163
396262.895,3988173.972,2040.169,2040.169
396270.080,3988151.612,2040.177,2040.177
396266.364,3988164.420,2040.185,2040.185
396261.362,3988166.029,2040.193,2040.193
396263.412,3988159.891,2040.199,2040.199
396251.313,3988218.745,2040.207,2040.207
396266.132,3988169.618,2040.222,2040.222
396265.057,3988154.171,2040.246,2040.246
396269.752,3988146.408,2040.249,2040.249
396252.978,3988213.761,2040.253,2040.253
396249.978,3988197.009,2040.288,2040.288
396268.867,3988139.652,2040.377,2040.377
396273.025,3988142.586,2040.412,2040.412
396278.496,3988116.700,2040.436,2040.436
396273.182,3988136.890,2040.448,2040.448
396256.593,3988209.735,2040.453,2040.453
396273.724,3988131.302,2040.496,2040.496
396276.404,3988126.927,2040.516,2040.516
396277.831,3988134.444,2040.569,2040.569
396282.811,3988113.514,2040.613,2040.613
396282.539,3988119.878,2040.623,2040.623
396288.461,3988105.361,2040.624,2040.624
396284.671,3988108.738,2040.633,2040.633
396263.518,3988181.019,2040.650,2040.650
396276.958,3988121.934,2040.666,2040.666
396280.476,3988130.175,2040.723,2040.723
396282.594,3988124.965,2040.744,2040.744
396291.784,3988095.582,2040.749,2040.749
396287.867,3988098.945,2040.759,2040.759
396252.843,3988227.506,2040.830,2040.830
396289.082,3988091.248,2040.845,2040.845
396296.139,3988083.712,2040.879,2040.879
396292.200,3988101.986,2040.881,2040.881
396292.786,3988087.659,2040.896,2040.896
396296.036,3988092.074,2040.959,2040.959
396299.394,3988073.689,2041.042,2041.042
396299.782,3988079.819,2041.085,2041.085
396295.434,3988076.875,2041.156,2041.156
396277.863,3988139.912,2041.175,2041.175
396303.125,3988064.611,2041.178,2041.178
396306.000,3988060.043,2041.204,2041.204
396297.761,3988067.589,2041.210,2041.210
396283.215,3988280.136,2041.235,2041.235
396286.628,3988116.949,2041.251,2041.251
396300.204,3988060.081,2041.269,2041.269
396302.540,3988069.782,2041.277,2041.277
396302.472,3988055.593,2041.281,2041.281
396308.565,3988047.103,2041.325,2041.325
396305.393,3988051.520,2041.349,2041.349
396303.183,3988047.003,2041.367,2041.367
396258.498,3988204.063,2041.407,2041.407
396289.807,3988110.421,2041.547,2041.547
396252.191,3988234.812,2041.565,2041.565
396306.443,3988268.908,2041.703,2041.703
396308.556,3988055.578,2041.784,2041.784
396274.738,3988149.602,2042.112,2042.112
396262.840,3988187.592,2042.118,2042.118
396272.825,3988155.859,2042.350,2042.350
396299.803,3988088.188,2042.534,2042.534
396271.073,3988162.709,2042.614,2042.614
396295.959,3988098.631,2042.680,2042.680
396294.298,3988106.887,2042.696,2042.696
396295.658,3988111.808,2042.702,2042.702
396278.729,3988282.602,2042.704,2042.704
396288.599,3988121.549,2042.713,2042.713
396282.261,3988137.166,2042.724,2042.724
396291.605,3988115.171,2042.727,2042.727
396285.413,3988132.484,2042.768,2042.768
396300.237,3988095.450,2042.780,2042.780
396281.930,3988142.955,2042.793,2042.793
396302.855,3988083.982,2042.803,2042.803
396297.836,3988103.342,2042.816,2042.816
396277.396,3988145.253,2042.883,2042.883
396287.201,3988127.436,2042.890,2042.890
396303.874,3988076.908,2042.896,2042.896
396306.817,3988072.719,2042.899,2042.899
396281.032,3988148.727,2042.920,2042.920
396308.132,3988066.535,2042.926,2042.926
396308.058,3988081.046,2042.935,2042.935
396311.360,3988070.432,2042.964,2042.964
396313.514,3988056.601,2042.989,2042.989
396267.241,3988177.093,2042.994,2042.994
396292.063,3988125.206,2043.009,2043.009
396277.766,3988153.789,2043.012,2043.012
396255.395,3988222.563,2043.021,2043.021
396294.104,3988119.895,2043.036,2043.036
396286.615,3988140.845,2043.046,2043.046
396311.443,3988051.257,2043.048,2043.048
396276.231,3988159.848,2043.067,2043.067
396299.423,3988271.420,2043.067,2043.067
396304.183,3988091.725,2043.067,2043.067
396287.200,3988276.408,2043.076,2043.076
396270.899,3988167.783,2043.100,2043.100
396270.609,3988173.317,2043.120,2043.120
396275.434,3988165.230,2043.121,2043.121
396310.991,3988061.428,2043.137,2043.137
396275.631,3988170.877,2043.143,2043.143
396274.633,3988176.699,2043.154,2043.154
396315.688,3988047.641,2043.154,2043.154
396290.314,3988131.349,2043.187,2043.187
396271.506,3988180.749,2043.193,2043.193
396267.662,3988184.568,2043.198,2043.198
396306.665,3988087.314,2043.237,2043.237
396262.823,3988193.386,2043.259,2043.259
396262.060,3988200.460,2043.265,2043.265
396310.328,3988076.586,2043.275,2043.275
396262.119,3988208.622,2043.287,2043.287
396267.554,3988190.650,2043.291,2043.291
396260.050,3988213.492,2043.295,2043.295
396272.097,3988188.303,2043.306,2043.306
396258.888,3988226.579,2043.322,2043.322
396280.989,3988157.723,2043.322,2043.322
396313.450,3988065.839,2043.328,2043.328
396257.309,3988217.718,2043.333,2043.333
396266.617,3988197.401,2043.374,2043.374
396270.997,3988194.423,2043.416,2043.416
396302.832,3988099.857,2043.420,2043.420
396265.624,3988205.049,2043.448,2043.448
396266.084,3988212.317,2043.475,2043.475
396264.051,3988217.453,2043.511,2043.511
396269.686,3988201.615,2043.518,2043.518
396260.048,3988235.812,2043.519,2043.519
396256.461,3988231.205,2043.525,2043.525
396280.379,3988162.776,2043.534,2043.534
396255.973,3988239.246,2043.569,2043.569
396264.162,3988277.807,2043.619,2043.619
396289.083,3988136.471,2043.640,2043.640
396259.596,3988255.130,2043.684,2043.684
396261.409,3988221.999,2043.702,2043.702
396257.758,3988249.713,2043.707,2043.707
396260.679,3988241.311,2043.709,2043.709
396261.769,3988246.208,2043.712,2043.712
396258.905,3988260.189,2043.757,2043.757
396262.804,3988251.167,2043.759,2043.759
396259.091,3988267.554,2043.760,2043.760
396262.257,3988231.151,2043.767,2043.767
396256.602,3988244.696,2043.803,2043.803
396264.837,3988226.289,2043.888,2043.888
396267.316,3988248.997,2043.900,2043.900
396264.049,3988257.816,2043.911,2043.911
396265.872,3988238.867,2043.923,2043.923
396266.719,3988243.958,2043.927,2043.927
396267.660,3988254.127,2043.929,2043.929
396291.552,3988273.217,2043.953,2043.953
396300.317,3988107.982,2043.957,2043.957
396284.089,3988153.222,2044.062,2044.062
396262.547,3988263.878,2044.098,2044.098
396262.989,3988271.343,2044.125,2044.125
396267.455,3988273.689,2044.132,2044.132
396266.947,3988267.655,2044.139,2044.139
396286.090,3988146.433,2044.141,2044.141
396272.211,3988275.325,2044.190,2044.190
396269.121,3988279.487,2044.190,2044.190
396305.148,3988263.533,2044.207,2044.207
396271.603,3988264.486,2044.249,2044.249
396317.270,3988052.604,2044.258,2044.258
396267.353,3988261.827,2044.276,2044.276
396271.014,3988258.272,2044.281,2044.281
396271.608,3988269.837,2044.323,2044.323
396282.650,3988273.612,2044.362,2044.362
396301.017,3988266.553,2044.401,2044.401
396276.081,3988266.871,2044.406,2044.406
396287.057,3988270.009,2044.408,2044.408
396277.424,3988272.259,2044.439,2044.439
396278.959,3988277.227,2044.493,2044.493
396295.016,3988268.743,2044.498,2044.498
396279.691,3988167.905,2044.499,2044.499
396280.980,3988268.614,2044.548,2044.548
396316.007,3988061.061,2044.653,2044.653
396269.750,3988208.541,2044.666,2044.666
396274.135,3988280.313,2044.682,2044.682
396267.811,3988221.606,2044.711,2044.711
396266.566,3988233.895,2044.775,2044.775
396275.358,3988184.264,2044.825,2044.825
396298.494,3988116.039,2045.297,2045.297
396304.142,3988104.733,2045.739,2045.739
396295.375,3988129.499,2045.798,2045.798
396290.528,3988266.316,2046.200,2046.200
396269.738,3988216.488,2046.613,2046.613
396306.572,3988096.334,2047.212,2047.212
396321.086,3988048.986,2047.325,2047.325
396279.704,3988174.157,2047.357,2047.357
396275.967,3988191.472,2047.907,2047.907
396279.103,3988179.751,2048.238,2048.238
396296.102,3988263.853,2048.267,2048.267
396311.570,3988085.161,2048.267,2048.267
396275.439,3988260.734,2048.268,2048.268
396314.772,3988074.197,2048.443,2048.443
396274.167,3988198.310,2048.467,2048.467
396269.062,3988229.448,2048.580,2048.580
396272.209,3988251.403,2048.639,2048.639
396273.475,3988205.186,2049.297,2049.297
396285.470,3988265.073,2049.457,2049.457
396300.988,3988260.566,2049.540,2049.540
396299.102,3988121.734,2049.676,2049.676
396294.150,3988134.565,2049.830,2049.830
396314.410,3988080.773,2049.862,2049.862
396271.562,3988246.337,2049.871,2049.871
396302.819,3988112.471,2049.887,2049.887
396317.226,3988069.541,2049.905,2049.905
396290.950,3988143.971,2050.053,2050.053
396316.743,3988094.180,2050.079,2050.079
396315.008,3988089.468,2050.156,2050.156
396313.740,3988098.359,2050.184,2050.184
396317.811,3988084.879,2050.194,2050.194
396303.287,3988118.812,2050.246,2050.246
396319.710,3988064.605,2050.254,2050.254
396272.831,3988212.519,2050.256,2050.256
396305.523,3988123.300,2050.258,2050.258
396315.355,3988103.187,2050.259,2050.259
396311.559,3988093.781,2050.272,2050.272
396312.019,3988112.362,2050.305,2050.305
396300.893,3988126.576,2050.306,2050.306
396307.685,3988109.568,2050.313,2050.313
396270.974,3988241.104,2050.318,2050.318
396300.856,3988131.867,2050.323,2050.323
396307.247,3988115.269,2050.324,2050.324
396305.434,3988128.831,2050.329,2050.329
396308.588,3988100.991,2050.354,2050.354
396315.423,3988108.425,2050.368,2050.368
396314.656,3988116.728,2050.392,2050.392
396310.224,3988126.212,2050.413,2050.413
396310.839,3988105.542,2050.415,2050.415
396309.695,3988120.185,2050.430,2050.430
396307.883,3988133.213,2050.493,2050.493
396293.443,3988139.603,2050.539,2050.539
396303.249,3988136.450,2050.546,2050.546
396312.950,3988130.619,2050.558,2050.558
396289.093,3988150.860,2050.589,2050.589
396285.956,3988161.470,2050.594,2050.594
396280.311,3988263.161,2050.608,2050.608
396298.365,3988138.265,2050.612,2050.612
396294.127,3988148.068,2050.730,2050.730
396284.753,3988166.522,2050.746,2050.746
396302.238,3988141.509,2050.773,2050.773
396297.058,3988143.359,2050.775,2050.775
396297.857,3988151.897,2050.798,2050.798
396293.372,3988154.305,2050.800,2050.800
396307.207,3988139.725,2050.810,2050.810
396312.189,3988136.034,2050.873,2050.873
396297.327,3988158.168,2050.873,2050.873
396287.821,3988156.739,2050.879,2050.879
396292.127,3988159.548,2050.891,2050.891
396300.633,3988147.105,2050.900,2050.900
396301.880,3988155.251,2050.936,2050.936
396301.602,3988161.345,2050.948,2050.948
396290.419,3988164.760,2050.988,2050.988
396295.794,3988163.509,2051.017,2051.017
396306.083,3988145.082,2051.032,2051.032
396284.710,3988171.763,2051.042,2051.042
396289.420,3988169.812,2051.062,2051.062
396304.291,3988150.672,2051.075,2051.075
396293.849,3988172.652,2051.095,2051.095
396297.000,3988168.431,2051.109,2051.109
396275.391,3988255.622,2051.162,2051.162
396284.131,3988177.509,2051.176,2051.176
396301.583,3988166.372,2051.198,2051.198
396288.722,3988175.304,2051.203,2051.203
396287.926,3988180.865,2051.253,2051.253
396291.190,3988184.979,2051.268,2051.268
396286.709,3988187.539,2051.287,2051.287
396293.318,3988178.167,2051.288,2051.288
396280.120,3988187.549,2051.290,2051.290
396294.334,3988189.224,2051.298,2051.298
396285.619,3988195.994,2051.306,2051.306
396282.912,3988183.257,2051.322,2051.322
396289.788,3988192.192,2051.351,2051.351
396279.691,3988195.505,2051.365,2051.365
396283.388,3988191.343,2051.384,2051.384
396277.666,3988202.372,2051.395,2051.395
396282.402,3988200.084,2051.396,2051.396
396296.015,3988183.080,2051.404,2051.404
396286.186,3988203.359,2051.407,2051.407
396274.055,3988219.659,2051.409,2051.409
396279.911,3988253.135,2051.409,2051.409
396281.073,3988258.066,2051.414,2051.414
396279.061,3988233.640,2051.418,2051.418
396289.496,3988199.577,2051.418,2051.418
396283.633,3988230.744,2051.431,2051.431
396280.929,3988244.933,2051.439,2051.439
396300.763,3988255.339,2051.440,2051.440
396281.260,3988211.853,2051.445,2051.445
396277.116,3988248.730,2051.445,2051.445
396272.610,3988236.212,2051.446,2051.446
396282.822,3988225.809,2051.449,2051.449
396278.094,3988228.230,2051.453,2051.453
396285.567,3988254.703,2051.461,2051.461
396281.532,3988206.068,2051.464,2051.464
396274.049,3988231.388,2051.470,2051.470
396285.051,3988241.733,2051.470,2051.470
396291.766,3988255.997,2051.474,2051.474
396276.638,3988209.123,2051.477,2051.477
396282.022,3988218.923,2051.478,2051.478
